norad_cat_id,object_type,country,launch_year
1,ROCKET BODY,CIS,1957
2,PAYLOAD,CIS,1957
3,PAYLOAD,CIS,1957
4,PAYLOAD,US,1958
16,ROCKET BODY,US,1958
5,PAYLOAD,US,1958
1576,DEBRIS,US,1958
6,PAYLOAD,US,1958
7,ROCKET BODY,CIS,1958
8,PAYLOAD,CIS,1958
9,PAYLOAD,US,1958
10,PAYLOAD,US,1958
110,PAYLOAD,US,1958
111,PAYLOAD,US,1958
11,PAYLOAD,US,1959
12,ROCKET BODY,US,1959
5807,DEBRIS,US,1959
14934,DEBRIS,US,1959
61446,DEBRIS,US,1959
13,PAYLOAD,US,1959
14,PAYLOAD,US,1959
15,PAYLOAD,US,1959
17,ROCKET BODY,US,1959
18,PAYLOAD,US,1959
26,PAYLOAD,US,1959
19,PAYLOAD,US,1959
20,PAYLOAD,US,1959
29005,DEBRIS,US,1959
31405,DEBRIS,US,1959
21,PAYLOAD,CIS,1959
22,PAYLOAD,US,1959
23,ROCKET BODY,US,1959
24,PAYLOAD,US,1959
25,PAYLOAD,US,1959
112,PAYLOAD,CIS,1959
113,PAYLOAD,US,1959
114,PAYLOAD,CIS,1959
27,PAYLOAD,US,1960
28,ROCKET BODY,US,1960
29,PAYLOAD,US,1960
101,DEBRIS,US,1960
115,DEBRIS,US,1960
30,ROCKET BODY,US,1960
31,PAYLOAD,US,1960
33,DEBRIS,US,1960
99,DEBRIS,US,1960
32,PAYLOAD,US,1960
34,PAYLOAD,CIS,1960
35,ROCKET BODY,CIS,1960
36,PAYLOAD,CIS,1960
37,DEBRIS,CIS,1960
38,DEBRIS,CIS,1960
39,DEBRIS,CIS,1960
40,DEBRIS,CIS,1960
41,DEBRIS,CIS,1960
42,DEBRIS,CIS,1960
43,PAYLOAD,US,1960
44,DEBRIS,US,1960
45,PAYLOAD,US,1960
46,PAYLOAD,US,1960
47,ROCKET BODY,US,1960
840,DEBRIS,US,1960
841,DEBRIS,US,1960
48,PAYLOAD,US,1960
49,PAYLOAD,US,1960
50,ROCKET BODY,US,1960
51,DEBRIS,US,1960
52,DEBRIS,US,1960
53,DEBRIS,US,1960
54,PAYLOAD,US,1960
55,PAYLOAD,CIS,1960
56,ROCKET BODY,CIS,1960
57,PAYLOAD,US,1960
58,PAYLOAD,US,1960
59,ROCKET BODY,US,1960
60,PAYLOAD,US,1960
62,ROCKET BODY,US,1960
69,DEBRIS,US,1960
105,DEBRIS,US,1960
61,PAYLOAD,US,1960
63,PAYLOAD,US,1960
64,ROCKET BODY,US,1960
74,DEBRIS,US,1960
75,DEBRIS,US,1960
5922,DEBRIS,US,1960
65,PAYLOAD,CIS,1960
66,ROCKET BODY,CIS,1960
67,PAYLOAD,US,1960
68,PAYLOAD,US,1960
70,PAYLOAD,US,1961
79,ROCKET BODY,US,1961
71,PAYLOAD,CIS,1961
72,ROCKET BODY,CIS,1961
73,DEBRIS,CIS,1961
80,PAYLOAD,CIS,1961
76,ROCKET BODY,CIS,1961
77,PAYLOAD,CIS,1961
78,DEBRIS,CIS,1961
81,PAYLOAD,US,1961
82,ROCKET BODY,US,1961
85,DEBRIS,US,1961
86,DEBRIS,US,1961
3738,DEBRIS,US,1961
3927,DEBRIS,US,1961
4026,DEBRIS,US,1961
5237,DEBRIS,US,1961
83,PAYLOAD,US,1961
88,DEBRIS,US,1961
89,DEBRIS,US,1961
90,DEBRIS,US,1961
84,PAYLOAD,US,1961
87,PAYLOAD,US,1961
91,PAYLOAD,CIS,1961
92,DEBRIS,CIS,1961
93,DEBRIS,CIS,1961
94,DEBRIS,CIS,1961
95,PAYLOAD,CIS,1961
96,ROCKET BODY,CIS,1961
97,DEBRIS,CIS,1961
98,PAYLOAD,US,1961
100,PAYLOAD,US,1961
102,PAYLOAD,US,1961
106,DEBRIS,US,1961
103,PAYLOAD,CIS,1961
104,ROCKET BODY,CIS,1961
107,PAYLOAD,US,1961
3739,DEBRIS,US,1961
108,PAYLOAD,US,1961
109,DEBRIS,US,1961
116,PAYLOAD,US,1961
140,DEBRIS,US,1961
141,DEBRIS,US,1961
142,DEBRIS,US,1961
143,DEBRIS,US,1961
144,DEBRIS,US,1961
145,DEBRIS,US,1961
146,DEBRIS,US,1961
147,DEBRIS,US,1961
148,DEBRIS,US,1961
149,DEBRIS,US,1961
150,DEBRIS,US,1961
151,DEBRIS,US,1961
152,DEBRIS,US,1961
153,DEBRIS,US,1961
154,DEBRIS,US,1961
155,DEBRIS,US,1961
156,DEBRIS,US,1961
157,DEBRIS,US,1961
158,DEBRIS,US,1961
159,DEBRIS,US,1961
161,DEBRIS,US,1961
171,DEBRIS,US,1961
172,DEBRIS,US,1961
175,DEBRIS,US,1961
117,PAYLOAD,US,1961
176,DEBRIS,US,1961
177,DEBRIS,US,1961
178,DEBRIS,US,1961
179,DEBRIS,US,1961
210,DEBRIS,US,1961
211,DEBRIS,US,1961
212,DEBRIS,US,1961
216,DEBRIS,US,1961
220,DEBRIS,US,1961
223,DEBRIS,US,1961
224,DEBRIS,US,1961
225,DEBRIS,US,1961
230,DEBRIS,US,1961
231,DEBRIS,US,1961
232,DEBRIS,US,1961
233,DEBRIS,US,1961
234,DEBRIS,US,1961
235,DEBRIS,US,1961
236,DEBRIS,US,1961
237,DEBRIS,US,1961
238,DEBRIS,US,1961
239,DEBRIS,US,1961
243,DEBRIS,US,1961
244,DEBRIS,US,1961
118,ROCKET BODY,US,1961
245,DEBRIS,US,1961
246,DEBRIS,US,1961
250,DEBRIS,US,1961
252,DEBRIS,US,1961
253,DEBRIS,US,1961
254,DEBRIS,US,1961
260,DEBRIS,US,1961
261,DEBRIS,US,1961
262,DEBRIS,US,1961
263,DEBRIS,US,1961
264,DEBRIS,US,1961
265,DEBRIS,US,1961
268,DEBRIS,US,1961
275,DEBRIS,US,1961
299,DEBRIS,US,1961
300,DEBRIS,US,1961
301,DEBRIS,US,1961
317,DEBRIS,US,1961
318,DEBRIS,US,1961
319,DEBRIS,US,1961
320,DEBRIS,US,1961
321,DEBRIS,US,1961
322,DEBRIS,US,1961
323,DEBRIS,US,1961
119,DEBRIS,US,1961
324,DEBRIS,US,1961
325,DEBRIS,US,1961
326,DEBRIS,US,1961
327,DEBRIS,US,1961
328,DEBRIS,US,1961
329,DEBRIS,US,1961
330,DEBRIS,US,1961
331,DEBRIS,US,1961
332,DEBRIS,US,1961
333,DEBRIS,US,1961
334,DEBRIS,US,1961
335,DEBRIS,US,1961
336,DEBRIS,US,1961
337,DEBRIS,US,1961
350,DEBRIS,US,1961
351,DEBRIS,US,1961
352,DEBRIS,US,1961
353,DEBRIS,US,1961
354,DEBRIS,US,1961
355,DEBRIS,US,1961
356,DEBRIS,US,1961
357,DEBRIS,US,1961
358,DEBRIS,US,1961
359,DEBRIS,US,1961
120,DEBRIS,US,1961
401,DEBRIS,US,1961
402,DEBRIS,US,1961
403,DEBRIS,US,1961
404,DEBRIS,US,1961
405,DEBRIS,US,1961
406,DEBRIS,US,1961
407,DEBRIS,US,1961
408,DEBRIS,US,1961
409,DEBRIS,US,1961
410,DEBRIS,US,1961
411,DEBRIS,US,1961
412,DEBRIS,US,1961
413,DEBRIS,US,1961
414,DEBRIS,US,1961
415,DEBRIS,US,1961
416,DEBRIS,US,1961
417,DEBRIS,US,1961
418,DEBRIS,US,1961
419,DEBRIS,US,1961
420,DEBRIS,US,1961
421,DEBRIS,US,1961
461,DEBRIS,US,1961
462,DEBRIS,US,1961
463,DEBRIS,US,1961
121,DEBRIS,US,1961
464,DEBRIS,US,1961
465,DEBRIS,US,1961
466,DEBRIS,US,1961
467,DEBRIS,US,1961
468,DEBRIS,US,1961
469,DEBRIS,US,1961
470,DEBRIS,US,1961
471,DEBRIS,US,1961
472,DEBRIS,US,1961
473,DEBRIS,US,1961
474,DEBRIS,US,1961
475,DEBRIS,US,1961
476,DEBRIS,US,1961
477,DEBRIS,US,1961
478,DEBRIS,US,1961
479,DEBRIS,US,1961
480,DEBRIS,US,1961
516,DEBRIS,US,1961
530,DEBRIS,US,1961
531,DEBRIS,US,1961
537,DEBRIS,US,1961
538,DEBRIS,US,1961
539,DEBRIS,US,1961
540,DEBRIS,US,1961
122,DEBRIS,US,1961
541,DEBRIS,US,1961
542,DEBRIS,US,1961
543,DEBRIS,US,1961
544,DEBRIS,US,1961
545,DEBRIS,US,1961
546,DEBRIS,US,1961
547,DEBRIS,US,1961
548,DEBRIS,US,1961
549,DEBRIS,US,1961
550,DEBRIS,US,1961
551,DEBRIS,US,1961
552,DEBRIS,US,1961
556,DEBRIS,US,1961
557,DEBRIS,US,1961
558,DEBRIS,US,1961
559,DEBRIS,US,1961
560,DEBRIS,US,1961
561,DEBRIS,US,1961
643,DEBRIS,US,1961
644,DEBRIS,US,1961
645,DEBRIS,US,1961
646,DEBRIS,US,1961
647,DEBRIS,US,1961
648,DEBRIS,US,1961
123,DEBRIS,US,1961
649,DEBRIS,US,1961
650,DEBRIS,US,1961
651,DEBRIS,US,1961
652,DEBRIS,US,1961
653,DEBRIS,US,1961
654,DEBRIS,US,1961
655,DEBRIS,US,1961
656,DEBRIS,US,1961
657,DEBRIS,US,1961
658,DEBRIS,US,1961
659,DEBRIS,US,1961
660,DEBRIS,US,1961
661,DEBRIS,US,1961
662,DEBRIS,US,1961
1500,DEBRIS,US,1961
1501,DEBRIS,US,1961
1942,DEBRIS,US,1961
1943,DEBRIS,US,1961
2010,DEBRIS,US,1961
2087,DEBRIS,US,1961
3037,DEBRIS,US,1961
3124,DEBRIS,US,1961
3125,DEBRIS,US,1961
3164,DEBRIS,US,1961
124,DEBRIS,US,1961
3176,DEBRIS,US,1961
3740,DEBRIS,US,1961
3744,DEBRIS,US,1961
3748,DEBRIS,US,1961
3752,DEBRIS,US,1961
3842,DEBRIS,US,1961
3932,DEBRIS,US,1961
3968,DEBRIS,US,1961
3969,DEBRIS,US,1961
4005,DEBRIS,US,1961
4006,DEBRIS,US,1961
4014,DEBRIS,US,1961
4015,DEBRIS,US,1961
4027,DEBRIS,US,1961
4028,DEBRIS,US,1961
4029,DEBRIS,US,1961
5715,DEBRIS,US,1961
5716,DEBRIS,US,1961
5745,DEBRIS,US,1961
5746,DEBRIS,US,1961
5747,DEBRIS,US,1961
5748,DEBRIS,US,1961
5784,DEBRIS,US,1961
5785,DEBRIS,US,1961
125,DEBRIS,US,1961
5786,DEBRIS,US,1961
5787,DEBRIS,US,1961
5808,DEBRIS,US,1961
5809,DEBRIS,US,1961
5826,DEBRIS,US,1961
5876,DEBRIS,US,1961
5877,DEBRIS,US,1961
5972,DEBRIS,US,1961
5985,DEBRIS,US,1961
6179,DEBRIS,US,1961
6746,DEBRIS,US,1961
6747,DEBRIS,US,1961
6748,DEBRIS,US,1961
6842,DEBRIS,US,1961
9968,DEBRIS,US,1961
9969,DEBRIS,US,1961
13364,DEBRIS,US,1961
13502,DEBRIS,US,1961
13511,DEBRIS,US,1961
13512,DEBRIS,US,1961
13513,DEBRIS,US,1961
13514,DEBRIS,US,1961
13941,DEBRIS,US,1961
13942,DEBRIS,US,1961
126,DEBRIS,US,1961
14499,DEBRIS,US,1961
14500,DEBRIS,US,1961
14959,DEBRIS,US,1961
15339,DEBRIS,US,1961
15558,DEBRIS,US,1961
15760,DEBRIS,US,1961
15783,DEBRIS,US,1961
17648,DEBRIS,US,1961
17649,DEBRIS,US,1961
17650,DEBRIS,US,1961
17653,DEBRIS,US,1961
17711,DEBRIS,US,1961
17712,DEBRIS,US,1961
17713,DEBRIS,US,1961
17714,DEBRIS,US,1961
18498,DEBRIS,US,1961
18503,DEBRIS,US,1961
18564,DEBRIS,US,1961
18651,DEBRIS,US,1961
18890,DEBRIS,US,1961
18908,DEBRIS,US,1961
19031,DEBRIS,US,1961
127,DEBRIS,US,1961
19293,DEBRIS,US,1961
19300,DEBRIS,US,1961
19302,DEBRIS,US,1961
19304,DEBRIS,US,1961
19428,DEBRIS,US,1961
19430,DEBRIS,US,1961
19482,DEBRIS,US,1961
19639,DEBRIS,US,1961
19961,DEBRIS,US,1961
20174,DEBRIS,US,1961
21970,DEBRIS,US,1961
21986,DEBRIS,US,1961
48810,DEBRIS,US,1961
48811,DEBRIS,US,1961
48812,DEBRIS,US,1961
48813,DEBRIS,US,1961
48814,DEBRIS,US,1961
48815,DEBRIS,US,1961
48816,DEBRIS,US,1961
48817,DEBRIS,US,1961
48818,DEBRIS,US,1961
48819,DEBRIS,US,1961
48820,DEBRIS,US,1961
48821,DEBRIS,US,1961
128,DEBRIS,US,1961
48822,DEBRIS,US,1961
48823,DEBRIS,US,1961
48824,DEBRIS,US,1961
48825,DEBRIS,US,1961
48826,DEBRIS,US,1961
48827,DEBRIS,US,1961
48828,DEBRIS,US,1961
48829,DEBRIS,US,1961
48830,DEBRIS,US,1961
129,DEBRIS,US,1961
130,DEBRIS,US,1961
131,DEBRIS,US,1961
132,DEBRIS,US,1961
133,DEBRIS,US,1961
134,DEBRIS,US,1961
135,DEBRIS,US,1961
136,DEBRIS,US,1961
137,DEBRIS,US,1961
138,DEBRIS,US,1961
139,DEBRIS,US,1961
160,PAYLOAD,US,1961
162,PAYLOAD,US,1961
165,ROCKET BODY,US,1961
166,DEBRIS,US,1961
167,DEBRIS,US,1961
163,PAYLOAD,US,1961
164,DEBRIS,US,1961
188,DEBRIS,US,1961
196,DEBRIS,US,1961
6215,DEBRIS,US,1961
25793,DEBRIS,US,1961
168,PAYLOAD,CIS,1961
169,ROCKET BODY,CIS,1961
170,PAYLOAD,US,1961
173,PAYLOAD,US,1961
174,ROCKET BODY,US,1961
180,PAYLOAD,US,1961
181,PAYLOAD,US,1961
182,PAYLOAD,US,1961
185,DEBRIS,US,1961
187,DEBRIS,US,1961
183,PAYLOAD,US,1961
184,ROCKET BODY,US,1961
186,PAYLOAD,US,1961
189,PAYLOAD,US,1961
190,DEBRIS,US,1961
191,DEBRIS,US,1961
192,PAYLOAD,US,1961
193,DEBRIS,US,1961
194,DEBRIS,US,1961
195,DEBRIS,US,1961
2009,DEBRIS,US,1961
2371,DEBRIS,US,1961
23933,DEBRIS,US,1961
27478,DEBRIS,US,1961
29255,DEBRIS,US,1961
42664,DEBRIS,US,1961
42665,DEBRIS,US,1961
45467,DEBRIS,US,1961
45468,DEBRIS,US,1961
197,PAYLOAD,US,1961
198,DEBRIS,US,1961
199,DEBRIS,US,1961
200,DEBRIS,US,1961
203,DEBRIS,US,1961
201,PAYLOAD,US,1961
207,DEBRIS,US,1961
202,PAYLOAD,US,1961
205,PAYLOAD,US,1961
204,ROCKET BODY,US,1961
10796,DEBRIS,US,1961
206,PAYLOAD,US,1961
208,PAYLOAD,US,1961
209,ROCKET BODY,US,1961
213,PAYLOAD,US,1961
214,PAYLOAD,US,1961
215,PAYLOAD,US,1961
217,PAYLOAD,US,1961
218,ROCKET BODY,US,1961
219,DEBRIS,US,1961
221,PAYLOAD,US,1962
222,ROCKET BODY,US,1962
226,PAYLOAD,US,1962
227,DEBRIS,US,1962
228,DEBRIS,US,1962
229,ROCKET BODY,US,1962
28443,DEBRIS,US,1962
240,PAYLOAD,US,1962
241,ROCKET BODY,US,1962
242,PAYLOAD,US,1962
247,PAYLOAD,US,1962
248,DEBRIS,US,1962
249,DEBRIS,US,1962
251,DEBRIS,US,1962
255,PAYLOAD,US,1962
257,ROCKET BODY,US,1962
256,PAYLOAD,US,1962
258,DEBRIS,US,1962
259,ROCKET BODY,US,1962
266,PAYLOAD,CIS,1962
267,ROCKET BODY,CIS,1962
269,PAYLOAD,CIS,1962
270,ROCKET BODY,CIS,1962
271,PAYLOAD,US,1962
272,DEBRIS,US,1962
273,DEBRIS,US,1962
274,DEBRIS,US,1962
4494,DEBRIS,US,1962
5703,DEBRIS,US,1962
18603,DEBRIS,US,1962
19981,DEBRIS,US,1962
276,PAYLOAD,US,1962
277,DEBRIS,US,1962
278,DEBRIS,US,1962
279,DEBRIS,US,1962
280,PAYLOAD,US,1962
282,ROCKET BODY,US,1962
281,PAYLOAD,CIS,1962
283,ROCKET BODY,CIS,1962
287,PAYLOAD,CIS,1962
284,ROCKET BODY,CIS,1962
289,DEBRIS,CIS,1962
285,PAYLOAD,UK,1962
288,ROCKET BODY,US,1962
286,PAYLOAD,US,1962
290,PAYLOAD,US,1962
291,DEBRIS,US,1962
292,PAYLOAD,US,1962
293,DEBRIS,US,1962
294,DEBRIS,US,1962
295,PAYLOAD,US,1962
296,ROCKET BODY,US,1962
297,PAYLOAD,CIS,1962
298,ROCKET BODY,CIS,1962
302,PAYLOAD,US,1962
303,DEBRIS,US,1962
304,PAYLOAD,US,1962
305,PAYLOAD,US,1962
306,DEBRIS,US,1962
307,PAYLOAD,US,1962
308,PAYLOAD,US,1962
310,DEBRIS,US,1962
314,DEBRIS,US,1962
309,PAYLOAD,US,1962
311,ROCKET BODY,US,1962
312,DEBRIS,US,1962
313,DEBRIS,US,1962
6251,DEBRIS,US,1962
315,PAYLOAD,US,1962
316,PAYLOAD,US,1962
338,PAYLOAD,CIS,1962
339,ROCKET BODY,CIS,1962
340,PAYLOAD,US,1962
341,ROCKET BODY,US,1962
342,ROCKET BODY,US,1962
343,PAYLOAD,US,1962
344,PAYLOAD,US,1962
345,PAYLOAD,US,1962
346,PAYLOAD,CIS,1962
347,ROCKET BODY,CIS,1962
348,DEBRIS,CIS,1962
349,DEBRIS,CIS,1962
360,PAYLOAD,US,1962
362,DEBRIS,US,1962
361,PAYLOAD,US,1962
363,PAYLOAD,CIS,1962
364,ROCKET BODY,CIS,1962
365,PAYLOAD,CIS,1962
366,ROCKET BODY,CIS,1962
367,PAYLOAD,CIS,1962
368,ROCKET BODY,CIS,1962
369,PAYLOAD,US,1962
370,DEBRIS,US,1962
378,DEBRIS,US,1962
388,ROCKET BODY,US,1962
371,PAYLOAD,CIS,1962
372,ROCKET BODY,CIS,1962
373,DEBRIS,CIS,1962
376,DEBRIS,CIS,1962
379,DEBRIS,CIS,1962
380,DEBRIS,CIS,1962
386,DEBRIS,CIS,1962
387,DEBRIS,CIS,1962
374,PAYLOAD,US,1962
375,ROCKET BODY,US,1962
377,PAYLOAD,US,1962
381,PAYLOAD,CIS,1962
382,ROCKET BODY,CIS,1962
383,DEBRIS,CIS,1962
384,DEBRIS,CIS,1962
385,PAYLOAD,US,1962
389,PAYLOAD,CIS,1962
390,ROCKET BODY,CIS,1962
391,DEBRIS,CIS,1962
392,DEBRIS,CIS,1962
393,DEBRIS,CIS,1962
394,DEBRIS,CIS,1962
395,DEBRIS,CIS,1962
396,PAYLOAD,US,1962
397,PAYLOAD,US,1962
398,ROCKET BODY,US,1962
399,DEBRIS,US,1962
400,DEBRIS,US,1962
19436,DEBRIS,US,1962
29006,DEBRIS,US,1962
422,PAYLOAD,CIS,1962
423,ROCKET BODY,CIS,1962
425,DEBRIS,CIS,1962
428,DEBRIS,CIS,1962
429,DEBRIS,CIS,1962
430,DEBRIS,CIS,1962
431,DEBRIS,CIS,1962
435,DEBRIS,CIS,1962
424,PAYLOAD,CA,1962
426,ROCKET BODY,US,1962
510,DEBRIS,US,1962
511,DEBRIS,US,1962
427,PAYLOAD,US,1962
432,PAYLOAD,US,1962
26558,ROCKET BODY,US,1962
433,PAYLOAD,US,1962
434,ROCKET BODY,US,1962
436,PAYLOAD,US,1962
437,PAYLOAD,CIS,1962
438,ROCKET BODY,CIS,1962
439,PAYLOAD,US,1962
440,ROCKET BODY,US,1962
441,PAYLOAD,CIS,1962
442,ROCKET BODY,CIS,1962
443,PAYLOAD,CIS,1962
456,DEBRIS,CIS,1962
457,DEBRIS,CIS,1962
458,DEBRIS,CIS,1962
459,DEBRIS,CIS,1962
460,DEBRIS,CIS,1962
482,DEBRIS,CIS,1962
483,DEBRIS,CIS,1962
484,DEBRIS,CIS,1962
485,DEBRIS,CIS,1962
486,DEBRIS,CIS,1962
487,DEBRIS,CIS,1962
491,DEBRIS,CIS,1962
492,DEBRIS,CIS,1962
493,DEBRIS,CIS,1962
494,DEBRIS,CIS,1962
495,DEBRIS,CIS,1962
496,DEBRIS,CIS,1962
497,DEBRIS,CIS,1962
498,DEBRIS,CIS,1962
499,DEBRIS,CIS,1962
500,DEBRIS,CIS,1962
501,DEBRIS,CIS,1962
512,DEBRIS,CIS,1962
444,PAYLOAD,US,1962
445,PAYLOAD,US,1962
4924,ROCKET BODY,US,1962
446,PAYLOAD,US,1962
447,ROCKET BODY,US,1962
448,ROCKET BODY,CIS,1962
449,DEBRIS,CIS,1962
450,PAYLOAD,CIS,1962
451,PAYLOAD,CIS,1962
452,DEBRIS,CIS,1962
454,ROCKET BODY,CIS,1962
488,DEBRIS,CIS,1962
489,DEBRIS,CIS,1962
453,PAYLOAD,US,1962
455,PAYLOAD,US,1962
481,PAYLOAD,US,1962
490,PAYLOAD,US,1962
502,PAYLOAD,US,1962
504,PAYLOAD,US,1962
507,PAYLOAD,US,1962
508,PAYLOAD,US,1962
513,PAYLOAD,US,1962
520,ROCKET BODY,US,1962
503,PAYLOAD,US,1962
515,ROCKET BODY,US,1962
505,PAYLOAD,US,1962
506,PAYLOAD,US,1962
509,PAYLOAD,US,1962
514,DEBRIS,US,1962
519,ROCKET BODY,US,1962
523,DEBRIS,US,1962
7258,DEBRIS,US,1962
517,PAYLOAD,CIS,1962
518,ROCKET BODY,CIS,1962
521,PAYLOAD,CIS,1963
522,DEBRIS,CIS,1963
524,DEBRIS,CIS,1963
525,PAYLOAD,US,1963
526,DEBRIS,US,1963
527,PAYLOAD,US,1963
528,DEBRIS,US,1963
529,DEBRIS,US,1963
553,PAYLOAD,US,1963
532,ROCKET BODY,US,1963
533,PAYLOAD,US,1963
534,ROCKET BODY,US,1963
535,DEBRIS,US,1963
536,DEBRIS,US,1963
554,PAYLOAD,CIS,1963
555,ROCKET BODY,CIS,1963
562,PAYLOAD,US,1963
563,ROCKET BODY,CIS,1963
566,PAYLOAD,CIS,1963
564,PAYLOAD,US,1963
565,ROCKET BODY,US,1963
567,PAYLOAD,CIS,1963
568,ROCKET BODY,CIS,1963
569,PAYLOAD,CIS,1963
570,ROCKET BODY,CIS,1963
571,PAYLOAD,CIS,1963
572,ROCKET BODY,CIS,1963
573,PAYLOAD,US,1963
575,ROCKET BODY,US,1963
574,PAYLOAD,US,1963
2380,DEBRIS,US,1963
2381,DEBRIS,US,1963
2431,DEBRIS,US,1963
2496,DEBRIS,US,1963
2497,DEBRIS,US,1963
2499,DEBRIS,US,1963
2500,DEBRIS,US,1963
2522,DEBRIS,US,1963
2530,DEBRIS,US,1963
2531,DEBRIS,US,1963
2532,DEBRIS,US,1963
2533,DEBRIS,US,1963
2638,DEBRIS,US,1963
2793,DEBRIS,US,1963
2796,DEBRIS,US,1963
2933,DEBRIS,US,1963
2949,DEBRIS,US,1963
2950,DEBRIS,US,1963
2997,DEBRIS,US,1963
2998,DEBRIS,US,1963
3105,DEBRIS,US,1963
3159,DEBRIS,US,1963
3175,DEBRIS,US,1963
3235,DEBRIS,US,1963
579,PAYLOAD,US,1963
3236,DEBRIS,US,1963
3237,DEBRIS,US,1963
3238,DEBRIS,US,1963
3239,DEBRIS,US,1963
3240,DEBRIS,US,1963
3241,DEBRIS,US,1963
3242,DEBRIS,US,1963
3243,DEBRIS,US,1963
3244,DEBRIS,US,1963
3245,DEBRIS,US,1963
3246,DEBRIS,US,1963
3247,DEBRIS,US,1963
3248,DEBRIS,US,1963
3249,DEBRIS,US,1963
3250,DEBRIS,US,1963
3251,DEBRIS,US,1963
3252,DEBRIS,US,1963
3253,DEBRIS,US,1963
3254,DEBRIS,US,1963
3255,DEBRIS,US,1963
3256,DEBRIS,US,1963
3257,DEBRIS,US,1963
3258,DEBRIS,US,1963
3259,DEBRIS,US,1963
608,PAYLOAD,US,1963
3260,DEBRIS,US,1963
3261,DEBRIS,US,1963
3262,DEBRIS,US,1963
3263,DEBRIS,US,1963
3264,DEBRIS,US,1963
3267,DEBRIS,US,1963
3268,DEBRIS,US,1963
3324,DEBRIS,US,1963
3329,DEBRIS,US,1963
3330,DEBRIS,US,1963
3756,DEBRIS,US,1963
5035,DEBRIS,US,1963
5182,DEBRIS,US,1963
5500,DEBRIS,US,1963
5503,DEBRIS,US,1963
5511,DEBRIS,US,1963
5512,DEBRIS,US,1963
5513,DEBRIS,US,1963
5702,DEBRIS,US,1963
5916,DEBRIS,US,1963
5953,DEBRIS,US,1963
5954,DEBRIS,US,1963
5981,DEBRIS,US,1963
5993,DEBRIS,US,1963
589,PAYLOAD,US,1963
5994,DEBRIS,US,1963
5995,DEBRIS,US,1963
5996,DEBRIS,US,1963
5997,DEBRIS,US,1963
9694,DEBRIS,US,1963
2429,DEBRIS,US,1963
2430,DEBRIS,US,1963
18543,DEBRIS,US,1963
18615,DEBRIS,US,1963
18678,DEBRIS,US,1963
18688,DEBRIS,US,1963
18962,DEBRIS,US,1963
18963,DEBRIS,US,1963
18978,DEBRIS,US,1963
18979,DEBRIS,US,1963
18999,DEBRIS,US,1963
19001,DEBRIS,US,1963
19002,DEBRIS,US,1963
19003,DEBRIS,US,1963
19029,DEBRIS,US,1963
19030,DEBRIS,US,1963
19032,DEBRIS,US,1963
602,DEBRIS,US,1963
19051,DEBRIS,US,1963
19052,DEBRIS,US,1963
19055,DEBRIS,US,1963
19056,DEBRIS,US,1963
19057,DEBRIS,US,1963
19058,DEBRIS,US,1963
19059,DEBRIS,US,1963
19108,DEBRIS,US,1963
19109,DEBRIS,US,1963
19157,DEBRIS,US,1963
19299,DEBRIS,US,1963
19814,DEBRIS,US,1963
19828,DEBRIS,US,1963
19859,DEBRIS,US,1963
19860,DEBRIS,US,1963
19880,DEBRIS,US,1963
19891,DEBRIS,US,1963
19946,DEBRIS,US,1963
20005,DEBRIS,US,1963
20017,DEBRIS,US,1963
20018,DEBRIS,US,1963
20022,DEBRIS,US,1963
20023,DEBRIS,US,1963
628,DEBRIS,US,1963
20033,DEBRIS,US,1963
20455,DEBRIS,US,1963
20489,DEBRIS,US,1963
20504,DEBRIS,US,1963
20650,DEBRIS,US,1963
21659,DEBRIS,US,1963
21660,DEBRIS,US,1963
21693,DEBRIS,US,1963
21748,DEBRIS,US,1963
37786,DEBRIS,US,1963
43288,DEBRIS,US,1963
629,DEBRIS,US,1963
702,DEBRIS,US,1963
2359,DEBRIS,US,1963
2360,DEBRIS,US,1963
2361,DEBRIS,US,1963
2362,DEBRIS,US,1963
2363,DEBRIS,US,1963
2364,DEBRIS,US,1963
2365,DEBRIS,US,1963
2366,DEBRIS,US,1963
2367,DEBRIS,US,1963
2372,DEBRIS,US,1963
2373,DEBRIS,US,1963
2374,DEBRIS,US,1963
2375,DEBRIS,US,1963
2377,DEBRIS,US,1963
2378,DEBRIS,US,1963
2379,DEBRIS,US,1963
576,PAYLOAD,US,1963
577,ROCKET BODY,US,1963
578,PAYLOAD,US,1963
580,PAYLOAD,CIS,1963
581,DEBRIS,CIS,1963
582,DEBRIS,CIS,1963
583,DEBRIS,CIS,1963
584,DEBRIS,CIS,1963
585,DEBRIS,CIS,1963
588,ROCKET BODY,CIS,1963
586,PAYLOAD,CIS,1963
587,ROCKET BODY,CIS,1963
590,PAYLOAD,US,1963
591,PAYLOAD,CIS,1963
592,ROCKET BODY,CIS,1963
593,ROCKET BODY,US,1963
601,PAYLOAD,US,1963
599,PAYLOAD,US,1963
600,PAYLOAD,US,1963
598,PAYLOAD,US,1963
597,PAYLOAD,US,1963
617,DEBRIS,US,1963
594,PAYLOAD,US,1963
603,ROCKET BODY,US,1963
610,DEBRIS,US,1963
611,DEBRIS,US,1963
595,PAYLOAD,CIS,1963
596,ROCKET BODY,CIS,1963
604,PAYLOAD,US,1963
605,ROCKET BODY,US,1963
606,DEBRIS,US,1963
607,DEBRIS,US,1963
609,PAYLOAD,US,1963
